Fecha Desde; Fecha Hasta; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
20230201; 20230228; F3 0118; PATATA MONA LISA GRANEL       ; 034; PALENCIA            ; 000014120; 0,53; 0,62; 0,43
20230201; 20230228; F3 0118; PATATA MONA LISA GRANEL       ; 037; SALAMANCA           ; 000004607; 0,53; 0,62; 0,43
20230201; 20230228; F3 0118; PATATA MONA LISA GRANEL       ; 040; SEGOVIA             ; 000242986; 0,54; 0,62; 0,43
20230201; 20230228; F3 0118; PATATA MONA LISA GRANEL       ; 041; SEVILLA             ; 000003035; 0,56; 0,6; 0,46
20230201; 20230228; F3 0118; PATATA MONA LISA GRANEL       ; 042; SORIA               ; 000001643; 0,54; 0,62; 0,43
20230201; 20230228; F3 0118; PATATA MONA LISA GRANEL       ; 045; TOLEDO              ; 000073836; 0,54; 0,62; 0,43
20230201; 20230228; F3 0118; PATATA MONA LISA GRANEL       ; 046; VALENCIA            ; 000033469; 0,53; 0,62; 0,43
20230201; 20230228; F3 0118; PATATA MONA LISA GRANEL       ; 047; VALLADOLID          ; 000338555; 0,54; 0,62; 0,43
20230201; 20230228; F3 0118; PATATA MONA LISA GRANEL       ; 060; FRANCIA             ; 000552550; 0,54; 0,62; 0,43
20230201; 20230228; F3 0118; PATATA MONA LISA GRANEL       ; 064; BELGICA             ; 000007062; 0,53; 0,62; 0,43
20230201; 20230228; F3 0118; PATATA MONA LISA GRANEL       ; 065; HOLANDA             ; 000088529; 0,54; 0,62; 0,43
20230201; 20230228; F3 0118; PATATA MONA LISA GRANEL       ; 096; EGIPTO              ; 000029144; 0,56; 0,62; 0,46
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 001; ALAVA               ; 000308027; 0,6; 0,74; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 003; ALICANTE            ; 000055275; 0,6; 0,74; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 005; AVILA               ; 000006501; 0,58; 0,68; 0,55
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 009; BURGOS              ; 000336886; 0,6; 0,74; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 011; CADIZ               ; 000033316; 0,6; 0,74; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 015; LA CORUÑA           ; 000004575; 0,6; 0,72; 0,52
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 019; GUADALAJARA         ; 000003634; 0,6; 0,72; 0,52
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 024; LEON                ; 000124494; 0,6; 0,74; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 026; LA RIOJA            ; 000386572; 0,6; 0,74; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 028; MADRID              ; 000016216; 0,6; 0,74; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 030; MURCIA              ; 000054324; 0,6; 0,74; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 031; NAVARRA             ; 000027542; 0,59; 0,74; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 032; ORENSE              ; 000124322; 0,6; 0,74; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 034; PALENCIA            ; 000049427; 0,61; 0,74; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 037; SALAMANCA           ; 000016123; 0,59; 0,72; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 040; SEGOVIA             ; 000842467; 0,6; 0,74; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 041; SEVILLA             ; 000010623; 0,59; 0,74; 0,52
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 042; SORIA               ; 000005753; 0,6; 0,74; 0,52
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 045; TOLEDO              ; 000253587; 0,6; 0,74; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 046; VALENCIA            ; 000117050; 0,6; 0,74; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 047; VALLADOLID          ; 001175613; 0,6; 0,74; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 060; FRANCIA             ; 001915039; 0,6; 0,74; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 064; BELGICA             ; 000024260; 0,6; 0,72; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 065; HOLANDA             ; 000306790; 0,6; 0,74; 0,51
20230201; 20230228; F3 0124; PATATA AGRIA GRANEL           ; 096; EGIPTO              ; 000099754; 0,6; 0,7; 0,55
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 001; ALAVA               ; 000110974; 0,73; 1,05; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 003; ALICANTE            ; 000020017; 0,72; 1,05; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 005; AVILA               ; 000002500; 0,7; 0,9; 0,63
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 009; BURGOS              ; 000121824; 0,73; 1,05; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 011; CADIZ               ; 000011899; 0,74; 1,05; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 015; LA CORUÑA           ; 000001634; 0,75; 0,9; 0,6
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 019; GUADALAJARA         ; 000001298; 0,75; 0,9; 0,6
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 024; LEON                ; 000044710; 0,73; 1,05; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 026; LA RIOJA            ; 000139325; 0,73; 1,05; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 028; MADRID              ; 000005883; 0,72; 1,05; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 030; MURCIA              ; 000019692; 0,73; 1,05; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 031; NAVARRA             ; 000010096; 0,71; 1,05; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 032; ORENSE              ; 000044831; 0,73; 1,05; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 034; PALENCIA            ; 000017650; 0,73; 1,05; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 037; SALAMANCA           ; 000005758; 0,73; 0,9; 0,55
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 040; SEGOVIA             ; 000303734; 0,73; 1,05; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 041; SEVILLA             ; 000003794; 0,7; 0,9; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 042; SORIA               ; 000002054; 0,73; 0,9; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 045; TOLEDO              ; 000092293; 0,73; 1,05; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 046; VALENCIA            ; 000041834; 0,73; 1,05; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 047; VALLADOLID          ; 000423192; 0,73; 1,05; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 060; FRANCIA             ; 000690684; 0,73; 1,05; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 064; BELGICA             ; 000008828; 0,74; 0,9; 0,55
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 065; HOLANDA             ; 000110658; 0,72; 1,05; 0,5
20230201; 20230228; F3 0133; PATATA MONA LISA CONFECCI     ; 096; EGIPTO              ; 000036430; 0,7; 1,05; 0,59
20230201; 20230228; P4 0101; ACEDIAS                       ; 021; HUELVA              ; 000000027; 9,5; 11; 9
20230201; 20230228; P4 0101; ACEDIAS                       ; 036; PONTEVEDRA          ; 000000280; 9,5; 11; 9
20230201; 20230228; P4 0101; ACEDIAS                       ; 069; PORTUGAL            ; 000000044; 9,5; 11; 9
20230201; 20230228; P4 0303; ATUN ROJO CIMARRON            ; 008; BARCELONA           ; 000001019; 36; 45; 30
20230201; 20230228; P4 0303; ATUN ROJO CIMARRON            ; 011; CADIZ               ; 000045454; 36,45; 45; 30
20230201; 20230228; P4 0303; ATUN ROJO CIMARRON            ; 015; LA CORUÑA           ; 000001123; 36,45; 45; 30
20230201; 20230228; P4 0303; ATUN ROJO CIMARRON            ; 020; GUIPUZCOA           ; 000018887; 36,44; 45; 30
20230201; 20230228; P4 0303; ATUN ROJO CIMARRON            ; 021; HUELVA              ; 000017185; 36,5; 45; 30
20230201; 20230228; P4 0303; ATUN ROJO CIMARRON            ; 030; MURCIA              ; 000133615; 36,36; 45; 30
20230201; 20230228; P4 0303; ATUN ROJO CIMARRON            ; 033; ASTURIAS            ; 000000839; 36; 45; 30
20230201; 20230228; P4 0303; ATUN ROJO CIMARRON            ; 035; LAS PALMAS          ; 000000247; 38; 42; 36
20230201; 20230228; P4 0303; ATUN ROJO CIMARRON            ; 036; PONTEVEDRA          ; 000007543; 36,46; 45; 30
20230201; 20230228; P4 0303; ATUN ROJO CIMARRON            ; 038; STA.CRUZ DE TENERIFE; 000039432; 37,5; 42; 30
20230201; 20230228; P4 0303; ATUN ROJO CIMARRON            ; 039; CANTABRIA           ; 000001749; 36; 38; 30
20230201; 20230228; P4 0303; ATUN ROJO CIMARRON            ; 043; TARRAGONA           ; 000085657; 36,5; 45; 30
20230201; 20230228; P4 0303; ATUN ROJO CIMARRON            ; 046; VALENCIA            ; 000003544; 36,57; 45; 30
20230201; 20230228; P4 0303; ATUN ROJO CIMARRON            ; 060; FRANCIA             ; 000001296; 36,67; 45; 30
20230201; 20230228; P4 0303; ATUN ROJO CIMARRON            ; 069; PORTUGAL            ; 000058658; 36,25; 45; 30
20230201; 20230228; P4 0305; ATUN CLARO O RABIL            ; 008; BARCELONA           ; 000000054; 11,75; 12; 9
20230201; 20230228; P4 0305; ATUN CLARO O RABIL            ; 011; CADIZ               ; 000003169; 11,88; 12,5; 9
20230201; 20230228; P4 0305; ATUN CLARO O RABIL            ; 015; LA CORUÑA           ; 000000082; 11,88; 12,5; 9
20230201; 20230228; P4 0305; ATUN CLARO O RABIL            ; 020; GUIPUZCOA           ; 000001407; 11,94; 12,5; 9
20230201; 20230228; P4 0305; ATUN CLARO O RABIL            ; 021; HUELVA              ; 000001260; 11,89; 12,5; 9
20230201; 20230228; P4 0305; ATUN CLARO O RABIL            ; 030; MURCIA              ; 000009874; 11,88; 12,5; 9
20230201; 20230228; P4 0305; ATUN CLARO O RABIL            ; 033; ASTURIAS            ; 000000082; 11,83; 12,5; 9
20230201; 20230228; P4 0305; ATUN CLARO O RABIL            ; 035; LAS PALMAS          ; 000000027; 12; 12,5; 9
20230201; 20230228; P4 0305; ATUN CLARO O RABIL            ; 036; PONTEVEDRA          ; 000000761; 11,92; 12,5; 9
20230201; 20230228; P4 0305; ATUN CLARO O RABIL            ; 038; STA.CRUZ DE TENERIFE; 000004090; 12; 12,5; 9
20230201; 20230228; P4 0305; ATUN CLARO O RABIL            ; 039; CANTABRIA           ; 000000092; 12; 12; 9
20230201; 20230228; P4 0305; ATUN CLARO O RABIL            ; 043; TARRAGONA           ; 000005639; 11,89; 12,5; 9
20230201; 20230228; P4 0305; ATUN CLARO O RABIL            ; 046; VALENCIA            ; 000000216; 11,83; 12,5; 9
20230201; 20230228; P4 0305; ATUN CLARO O RABIL            ; 060; FRANCIA             ; 000000088; 11,83; 12,5; 9
20230201; 20230228; P4 0305; ATUN CLARO O RABIL            ; 069; PORTUGAL            ; 000003855; 11,88; 12,5; 9
20230201; 20230228; P4 0402; BACALAO ENTERO C/C 1/2 KG     ; 015; LA CORUÑA           ; 000000188; 7; 7,5; 6,5
20230201; 20230228; P4 0402; BACALAO ENTERO C/C 1/2 KG     ; 020; GUIPUZCOA           ; 000000701; 7; 7,5; 6,5
20230201; 20230228; P4 0402; BACALAO ENTERO C/C 1/2 KG     ; 033; ASTURIAS            ; 000000040; 7; 7,5; 6,5
20230201; 20230228; P4 0402; BACALAO ENTERO C/C 1/2 KG     ; 036; PONTEVEDRA          ; 000000325; 7; 7,5; 6,5
20230201; 20230228; P4 0402; BACALAO ENTERO C/C 1/2 KG     ; 070; DINAMARCA           ; 000000101; 7; 7,5; 6,5
20230201; 20230228; P4 0402; BACALAO ENTERO C/C 1/2 KG     ; 083; NORUEGA             ; 000000619; 7; 7,5; 6,5
20230201; 20230228; P4 0403; BACALAO FILETE                ; 015; LA CORUÑA           ; 000001545; 8,95; 10; 7,5
20230201; 20230228; P4 0403; BACALAO FILETE                ; 020; GUIPUZCOA           ; 000006924; 8,94; 10; 7,5
20230201; 20230228; P4 0403; BACALAO FILETE                ; 033; ASTURIAS            ; 000000249; 9,25; 10; 8
20230201; 20230228; P4 0403; BACALAO FILETE                ; 036; PONTEVEDRA          ; 000003869; 8,97; 10; 7,5
20230201; 20230228; P4 0403; BACALAO FILETE                ; 060; FRANCIA             ; 000000362; 8,7; 9,75; 7,5
20230201; 20230228; P4 0403; BACALAO FILETE                ; 070; DINAMARCA           ; 000001874; 9,1; 10; 7,5
20230201; 20230228; P4 0403; BACALAO FILETE                ; 083; NORUEGA             ; 000009177; 9,13; 10; 7,5
20230201; 20230228; P4 0404; BACALAO SALADO                ; 015; LA CORUÑA           ; 000008822; 12,65; 25; 3,5
20230201; 20230228; P4 0404; BACALAO SALADO                ; 020; GUIPUZCOA           ; 000040154; 12,56; 25; 3,5
20230201; 20230228; P4 0404; BACALAO SALADO                ; 033; ASTURIAS            ; 000001562; 13,98; 19,5; 4
20230201; 20230228; P4 0404; BACALAO SALADO                ; 036; PONTEVEDRA          ; 000020210; 12,68; 25; 3,5
20230201; 20230228; P4 0404; BACALAO SALADO                ; 060; FRANCIA             ; 000001478; 11,57; 25; 3,5
20230201; 20230228; P4 0404; BACALAO SALADO                ; 070; DINAMARCA           ; 000008913; 13,57; 19,5; 4
20230201; 20230228; P4 0404; BACALAO SALADO                ; 083; NORUEGA             ; 000046291; 13,05; 25; 3,5
20230201; 20230228; P4 0405; BACALAO ENTERO S/C 4/6 KG     ; 015; LA CORUÑA           ; 000008668; 8,86; 11; 6,5
20230201; 20230228; P4 0405; BACALAO ENTERO S/C 4/6 KG     ; 020; GUIPUZCOA           ; 000038129; 8,88; 11; 6,5
20230201; 20230228; P4 0405; BACALAO ENTERO S/C 4/6 KG     ; 033; ASTURIAS            ; 000001448; 9; 10; 7,5
20230201; 20230228; P4 0405; BACALAO ENTERO S/C 4/6 KG     ; 036; PONTEVEDRA          ; 000020963; 8,82; 11; 7
20230201; 20230228; P4 0405; BACALAO ENTERO S/C 4/6 KG     ; 060; FRANCIA             ; 000001812; 8,8; 11; 7
20230201; 20230228; P4 0405; BACALAO ENTERO S/C 4/6 KG     ; 070; DINAMARCA           ; 000009875; 9; 10; 7,5
20230201; 20230228; P4 0405; BACALAO ENTERO S/C 4/6 KG     ; 083; NORUEGA             ; 000048976; 8,8; 11; 7
20230201; 20230228; P4 0501; BESUGO DE 0,7 A 1 KG          ; 012; CASTELLON           ; 000000002; 21; 24; 20
20230201; 20230228; P4 0501; BESUGO DE 0,7 A 1 KG          ; 015; LA CORUÑA           ; 000000632; 21; 30; 18
20230201; 20230228; P4 0501; BESUGO DE 0,7 A 1 KG          ; 020; GUIPUZCOA           ; 000001051; 20,89; 30; 18
20230201; 20230228; P4 0501; BESUGO DE 0,7 A 1 KG          ; 030; MURCIA              ; 000000225; 20; 23; 18
20230201; 20230228; P4 0501; BESUGO DE 0,7 A 1 KG          ; 036; PONTEVEDRA          ; 000002156; 21,07; 30; 18
20230201; 20230228; P4 0501; BESUGO DE 0,7 A 1 KG          ; 048; VIZCAYA             ; 000000035; 20,67; 30; 19
20230201; 20230228; P4 0502; BESUGO DE 1 A 1,5 KG.         ; 012; CASTELLON           ; 000000002; 30; 30; 23
20230201; 20230228; P4 0502; BESUGO DE 1 A 1,5 KG.         ; 015; LA CORUÑA           ; 000000559; 25,3; 32; 22
20230201; 20230228; P4 0502; BESUGO DE 1 A 1,5 KG.         ; 020; GUIPUZCOA           ; 000000933; 25; 32; 22
20230201; 20230228; P4 0502; BESUGO DE 1 A 1,5 KG.         ; 030; MURCIA              ; 000000200; 25; 32; 23
20230201; 20230228; P4 0502; BESUGO DE 1 A 1,5 KG.         ; 036; PONTEVEDRA          ; 000001918; 25,61; 32; 22
20230201; 20230228; P4 0502; BESUGO DE 1 A 1,5 KG.         ; 048; VIZCAYA             ; 000000032; 25; 31; 22
20230201; 20230228; P4 0505; BESUGO PANCHO 0,5 A 0,6 K     ; 012; CASTELLON           ; 000000001; 19; 19,5; 19
20230201; 20230228; P4 0505; BESUGO PANCHO 0,5 A 0,6 K     ; 015; LA CORUÑA           ; 000000210; 17; 19; 16
20230201; 20230228; P4 0505; BESUGO PANCHO 0,5 A 0,6 K     ; 020; GUIPUZCOA           ; 000000349; 17; 17; 16
20230201; 20230228; P4 0505; BESUGO PANCHO 0,5 A 0,6 K     ; 030; MURCIA              ; 000000075; 17; 17; 16
20230201; 20230228; P4 0505; BESUGO PANCHO 0,5 A 0,6 K     ; 036; PONTEVEDRA          ; 000000721; 17,14; 19,5; 16
20230201; 20230228; P4 0505; BESUGO PANCHO 0,5 A 0,6 K     ; 048; VIZCAYA             ; 000000012; 17; 17; 16
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 004; ALMERIA             ; 000007797; 5; 11,5; 2
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 008; BARCELONA           ; 000002821; 4,42; 11,5; 2
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 011; CADIZ               ; 000009603; 4,35; 9,5; 2
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 012; CASTELLON           ; 000031042; 4,57; 11,5; 2
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 015; LA CORUÑA           ; 000001646; 3,5; 4,5; 2,5
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 017; GERONA              ; 000025650; 5; 11,5; 2
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 018; GRANADA             ; 000019716; 4,82; 11,5; 2
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 020; GUIPUZCOA           ; 000027532; 4,28; 9,5; 2
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 021; HUELVA              ; 000035940; 4,56; 11,5; 2
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 029; MALAGA              ; 000013260; 4,82; 11,5; 2
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 030; MURCIA              ; 000013378; 4,41; 11,5; 2
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 033; ASTURIAS            ; 000001886; 3; 3,5; 2,5
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 036; PONTEVEDRA          ; 000005355; 4,08; 6,5; 2
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 039; CANTABRIA           ; 000017289; 4,63; 11,5; 2
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 043; TARRAGONA           ; 000000350; 4,5; 5; 2
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 046; VALENCIA            ; 000014622; 4,5; 11,5; 2
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 060; FRANCIA             ; 000011721; 4,25; 6,5; 2,5
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 062; ITALIA              ; 000017485; 4,29; 11,5; 2
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 069; PORTUGAL            ; 000023400; 4,89; 11,5; 2
20230201; 20230228; P4 0702; BOQUERON NCNAL.TERCIADO       ; 090; MARRUECOS           ; 000001080; 4; 5,5; 2
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 004; ALMERIA             ; 000000746; 4,5; 5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 008; BARCELONA           ; 000000703; 4,5; 5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 011; CADIZ               ; 000002532; 4,5; 5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 012; CASTELLON           ; 000005777; 4,5; 5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 015; LA CORUÑA           ; 000000150; 4,5; 5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 017; GERONA              ; 000005411; 4,5; 5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 018; GRANADA             ; 000005016; 4,5; 5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 020; GUIPUZCOA           ; 000000965; 4,5; 5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 021; HUELVA              ; 000003646; 4,5; 5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 029; MALAGA              ; 000001138; 4,5; 5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 030; MURCIA              ; 000001197; 4,5; 5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 036; PONTEVEDRA          ; 000000953; 4,5; 5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 039; CANTABRIA           ; 000000934; 4,5; 5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 043; TARRAGONA           ; 000000150; 4,5; 4,5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 046; VALENCIA            ; 000001526; 4,5; 5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 060; FRANCIA             ; 000002658; 4,5; 5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 062; ITALIA              ; 000000482; 4,5; 5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 069; PORTUGAL            ; 000001343; 4,5; 4,5; 4
20230201; 20230228; P4 0703; BOQUERON ITALIANO GRANDE      ; 090; MARRUECOS           ; 000000120; 4,5; 4,5; 4
20230201; 20230228; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 004; ALMERIA             ; 000001393; 5,5; 7; 3
20230201; 20230228; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 008; BARCELONA           ; 000000075; 6; 6,5; 5
20230201; 20230228; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 011; CADIZ               ; 000002578; 4,5; 7; 3
20230201; 20230228; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 012; CASTELLON           ; 000002525; 5,17; 7; 3
20230201; 20230228; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 015; LA CORUÑA           ; 000000252; 5,5; 7; 3,5
20230201; 20230228; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 017; GERONA              ; 000007462; 4,93; 7; 3
20230201; 20230228; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 018; GRANADA             ; 000005168; 5,17; 7; 3
20230201; 20230228; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 020; GUIPUZCOA           ; 000004253; 5,38; 7; 3
20230201; 20230228; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 021; HUELVA              ; 000011523; 5,17; 7; 3
20230201; 20230228; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 029; MALAGA              ; 000003998; 5,17; 7; 3
20230201; 20230228; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 030; MURCIA              ; 000001497; 5,5; 7; 3
20230201; 20230228; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 036; PONTEVEDRA          ; 000001863; 5,25; 7; 3
20230201; 20230228; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 039; CANTABRIA           ; 000006073; 5,17; 7; 3
20230201; 20230228; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 046; VALENCIA            ; 000000642; 4,5; 6,5; 3
20230201; 20230228; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 062; ITALIA              ; 000008346; 4,33; 6,5; 3
20230201; 20230228; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 069; PORTUGAL            ; 000006514; 5,17; 7; 3
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 004; ALMERIA             ; 000001300; 7,4; 11; 5
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 008; BARCELONA           ; 000001434; 7,5; 11; 4,5
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 011; CADIZ               ; 000003766; 7,42; 9; 4,5
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 012; CASTELLON           ; 000006695; 7,56; 11; 5
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 015; LA CORUÑA           ; 000000582; 7,25; 8,9; 4,5
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 017; GERONA              ; 000000511; 7,6; 11; 5
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 018; GRANADA             ; 000003238; 7,5; 11; 5
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 020; GUIPUZCOA           ; 000009138; 7,69; 9; 4,5
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 021; HUELVA              ; 000005084; 7,45; 11; 4,5
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 029; MALAGA              ; 000001939; 7,5; 11; 5
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 030; MURCIA              ; 000002443; 7,28; 11; 4,5
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 033; ASTURIAS            ; 000000099; 8; 8,5; 8
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 036; PONTEVEDRA          ; 000000958; 7,5; 8,5; 7
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 039; CANTABRIA           ; 000001380; 7,63; 11; 5
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 046; VALENCIA            ; 000002127; 7,36; 11; 5
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 060; FRANCIA             ; 000002481; 7; 8; 7
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 062; ITALIA              ; 000002786; 7,63; 11; 4,5
20230201; 20230228; P4 0705; BOQUERON PORTUGUES            ; 069; PORTUGAL            ; 000002019; 7,67; 11; 5
20230201; 20230228; P4 0801; BONITO S/C.                   ; 020; GUIPUZCOA           ; 000000157; 10,5; 10,5; 10,5
20230201; 20230228; P4 0801; BONITO S/C.                   ; 091; SUDAFRICA           ; 000002005; 15; 15; 15
20230201; 20230228; P4 0802; BONITO C/C.                   ; 020; GUIPUZCOA           ; 000000105; 10; 11; 5
20230201; 20230228; P4 0802; BONITO C/C.                   ; 091; SUDAFRICA           ; 000001337; 12; 12; 10
20230201; 20230228; P4 0901; BRECAS                        ; 020; GUIPUZCOA           ; 000000250; 6,5; 7,5; 6
20230201; 20230228; P4 0901; BRECAS                        ; 036; PONTEVEDRA          ; 000000100; 6,5; 7,5; 6
